id,addr:city,amenity,name,name:uk,fixme:name:uk
way/188756026,Czaszyn,school,Szkoła Podstawowa,Початкова школа,
way/188776931,,school,Szkoła Podstawowa,Початкова школа,
way/188776932,,school,Szkoła Podstawowa,Початкова школа,
way/398525215,,school,Szkoła Podstawowa,Початкова школа,
way/188809624,,school,Szkoła Podstawowa,Початкова школа,
way/482812915,,school,Szkoła Podstawowa,Початкова школа,
way/402367270,,school,Szkoła Podstawowa,Початкова школа,
way/399188727,,school,Szkoła Podstawowa,Початкова школа,
way/401164569,,school,Szkoła Podstawowa,Початкова школа,
way/401164568,,school,Szkoła Podstawowa,Початкова школа,
way/289639346,Błażowa,school,Szkoła Podstawowa,Початкова школа,
way/307621338,,school,Szkoła Podstawowa,Початкова школа,
way/319863081,,school,Szkoła Podstawowa,Початкова школа,
way/316138033,,school,Szkoła Podstawowa,Початкова школа,
way/395587636,,school,Szkoła Podstawowa,Початкова школа,
way/239866837,,school,Szkoła Podstawowa,Початкова школа,
way/397975815,,school,Szkoła Podstawowa,Початкова школа,
way/660729136,,school,Szkoła Podstawowa,Початкова школа,
way/660753411,,school,Szkoła Podstawowa,Початкова школа,
way/298763220,,school,Szkoła podstawowa,Початкова школа,
way/1034855447,,school,Szkoła Podstawowa,Початкова школа,
way/392095728,,school,Szkoła Podstawowa,Початкова школа,
way/396012440,,school,Szkoła Podstawowa,Початкова школа,
way/396009377,,school,Szkoła Podstawowa,Початкова школа,
way/323702409,,school,Szkoła Podstawowa,Початкова школа,
way/391048968,,school,Szkoła Podstawowa,Початкова школа,
way/395997065,,school,Szkoła Podstawowa,Початкова школа,
way/231352873,,school,Szkoła podstawowa,Початкова школа,
way/414408641,,school,Szkoła Podstawowa,Початкова школа,
way/416114350,,school,Szkoła Podstawowa,Початкова школа,
way/231234688,,school,Szkoła Podstawowa,Початкова школа,
way/247583935,,school,Szkoła Podstawowa,Початкова школа,
way/383668726,Ropczyce,school,Szkoła Podstawowa,Початкова школа,
way/231229158,,school,Szkoła Podstawowa,Початкова школа,
way/414940006,,school,Szkoła Podstawowa,Початкова школа,
way/316129589,,school,Szkoła Podstawowa,Початкова школа,
way/361687128,,school,Szkoła Podstawowa,Початкова школа,
way/193715426,,school,Szkoła podstawowa,Початкова школа,
way/269428706,,school,Szkoła podstawowa,Початкова школа,
way/302898048,,school,Szkoła Podstawowa,Початкова школа,
way/727699537,Kamień,school,Szkoła Podstawowa,Початкова школа,
way/1019539610,,school,Szkoła podstawowa,Початкова школа,
way/531965342,,school,Szkoła Podstawowa,Початкова школа,
way/532898329,,school,Szkoła Podstawowa,Початкова школа,
way/660729116,,school,Szkoła Podstawowa,Початкова школа,
way/532897925,,school,Szkoła Podstawowa,Початкова школа,
way/532897767,,school,Szkoła Podstawowa,Початкова школа,
way/532898215,,school,Szkoła Podstawowa,Початкова школа,
way/234513724,,school,Szkoła podstawowa,Початкова школа,
way/234513725,,school,Szkoła Podstawowa,Початкова школа,
way/288578481,,school,Szkoła Podstawowa,Початкова школа,
way/422002915,,school,Szkoła Podstawowa,Початкова школа,
way/261652138,,school,Szkoła podstawowa,Початкова школа,
way/164416336,,school,Szkoła Podstawowa,Початкова школа,
way/841229002,,school,Szkoła Podstawowa,Початкова школа,
way/335400073,,school,Szkoła Podstawowa,Початкова школа,
way/293473461,,school,Szkoła podstawowa,Початкова школа,
way/284397148,,school,Szkoła Podstawowa,Початкова школа,
way/348576085,,school,Szkoła Podstawowa,Початкова школа,
way/998213317,,school,Szkoła Podstawowa,Початкова школа,
way/286133230,,school,Szkoła podstawowa,Початкова школа,
way/258560214,,school,Szkoła Podstawowa,Початкова школа,
way/542239130,,school,Szkoła Podstawowa,Початкова школа,
way/197878092,,school,Szkoła podstawowa,Початкова школа,
way/282333175,,school,Szkoła Podstawowa,Початкова школа,
way/204644139,,school,Szkoła Podstawowa,Початкова школа,
way/90793173,,school,Szkoła Podstawowa,Початкова школа,
way/322481010,Dys,school,Szkoła podstawowa,Початкова школа,
way/486648993,,school,Szkoła Podstawowa,Початкова школа,
way/300849322,,school,Szkoła Podstawowa,Початкова школа,
way/387747805,Radzyń Podlaski,school,Szkoła Podstawowa,Початкова школа,
way/456357065,,school,Szkoła Podstawowa,Початкова школа,
way/819137414,,school,Szkoła Podstawowa,Початкова школа,
way/191505691,,school,Szkoła Podstawowa,Початкова школа,
way/819142669,,school,Szkoła Podstawowa,Початкова школа,
way/819141921,,school,Szkoła Podstawowa,Початкова школа,
way/616091752,,school,Szkoła Podstawowa im. Jana Pocka w Markuszowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/315636287,,school,Szkoła Podstawowa im. Jana Sławińskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/1035831609,,school,"Szkoła Podstawowa im. Jana Szatowskiego Ps. ""Kowal"" w Świerżach",Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/420272450,,school,Szkoła Podstawowa im. Janiny i Jana Dębowskich,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/5056863221,Styrzyniec,school,Szkoła Podstawowa im. Janiny Porazińskiej w Styrzyńcu,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/780660681,Firlej,school,Szkoła Podstawowa im. Janusza Korczaka w Firleju,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/741178702,,school,Szkoła Podstawowa im. Janusza Korczaka w Łysołajach,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/483205664,,school,Szkoła Podstawowa im. Jna Pawła II,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/3913093733,,school,Szkoła Podstawowa im. Józefa Piłsudskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/601067610,,school,Szkoła Podstawowa im. Józefa Piłsudskiego w Mełgwi,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/360075024,Panieńszczyzna,school,Szkoła Podstawowa im. Józefa Piłsudskigo w Jastkowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/741178691,,school,Szkoła Podstawowa im. Juliana Tuwima w Wielączy Kolonii,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/364552413,Neple,school,Szkoła Podstawowa im. Juliana Ursyna Niemcewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/531783234,,school,Szkoła Podstawowa im. Juliusza Słowackiego w Małochwieju Dużym,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/290980449,,school,Szkoła Podstawowa im. Kajetana Sawczuka w Komarnie Kolonii,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/9543569353,,school,"Szkoła Podstawowa im. Kapitana Kazimierza Filipowicza ""Korda"" w Dorohusku",Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/172836631,,school,Szkoła Podstawowa im. kard. Stefana Wyszyńskiego w Konopnicy,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/701712207,,school,Szkoła Podstawowa im. kard. Stefana Wyszyńskiego w Nowodworze,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/922811725,,school,Szkoła Podstawowa im. Kardynała Stefana Wyszyńskiego w Krawcach,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/252684374,Różaniec Drugi,school,Szkoła Podstawowa im. kardynała Stefana Wyszyńskiego w Różańcu Drugim,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/560562759,,school,Szkoła Podstawowa im. Karola Namysłowskiego w Wierzbie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/6925731928,,school,Szkoła Podstawowa im. Kazimierza Górskiego w Wierzbicy,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/428788363,Brzostek,school,Szkoła Podstawowa im. Komisji Edukacji Narodowej w Brzostku,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/288905221,,school,"Szkoła Podstawowa im. Konrada Bartoszewskiego ""Wira""",Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/3981302142,,school,Szkoła Podstawowa im. Konstytucji 3 Maja,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/1795647239,,school,Szkoła Podstawowa im. Kornela Makuszyńskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/1014068115,,school,Szkoła Podstawowa im. kpt. Józefa Batorego w Weryni,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/6925731414,,school,Szkoła Podstawowa im. kpt. Michała Fijałki,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/9543373026,,school,Szkoła Podstawowa im. kpt. Władysława Ważnego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/886357153,Kańczuga,school,Szkoła Podstawowa im. Króla Jana III Sobieskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/397981602,,school,Szkoła Podstawowa im. Królowej Jadwigi,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/361055456,,school,Szkoła Podstawowa im. Królowej Jadwigi,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/216986084,,school,Szkoła Podstawowa im. Krzysztofa Kamila Baczyńskiego w Bliziance,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
